WARNING: 4 open meshes merged
     Merged: MainWing_Transonic
     Merged: HorizontalTail
     Merged: MeshGeom
     Merged: MeshGeom
...Mass Properties...
24 Num Comps
24 Total Num Meshes
18016 Total Num Tris

1.826212442709417e+03             Total Mass
3.508942064923051e+01 -1.967813327748310e-07 4.741186546564674e-01       Center of Gravity
4.738801996529741e+04 4.807777210068376e+05 5.172218491529029e+05       Ixx, Iyy, Izz
-1.066591635752669e+01 8.119088402591904e+03 1.039780127771348e+01       Ixy, Ixz, Iyz
1.826212442709417e+03             Volume

Name	Mass	cgX	cgY	cgZ	Ixx	Iyy	Izz	Ixy	Ixz	Iyz	Volume
4.692250000000001e+01	1.375316289515234e+03	2.804608094939519e+01	-2.564272204414075e-07	2.904086461579698e-01	4.440658638247728e+04	1.886338203540355e+05	2.262131290849350e+05	-8.226147175887675e+00	9.017888288366038e+01	7.943986601865158e+00	1.375316289515234e+03
4.760750000000000e+01	1.394094580225870e+03	2.830957097285207e+01	-2.529731760395783e-07	2.953582962578589e-01	4.449739111558028e+04	1.957832977529920e+05	2.333355448362396e+05	-8.342172574645170e+00	2.233235532767558e+02	8.051136240574136e+00	1.394094580225870e+03
4.829250000000000e+01	1.412654678573840e+03	2.857211576433556e+01	-2.515017188476232e-07	3.003094243321538e-01	4.458650618679145e+04	2.031573807674776e+05	2.406822000493944e+05	-8.457799092783469e+00	3.612361787319101e+02	8.157083525183920e+00	1.412654678573840e+03
4.897750000000001e+01	1.430998582164175e+03	2.883369142612040e+01	-2.482777303545038e-07	3.052633085303866e-01	4.467397305583161e+04	2.107569119740335e+05	2.482539574222452e+05	-8.572175768879825e+00	5.040195576428561e+02	8.261861004185242e+00	1.430998582164175e+03
4.966250000000001e+01	1.449031229898288e+03	2.909289810157653e+01	-2.451880077388139e-07	3.100163659507493e-01	4.475867623926254e+04	2.185406053906918e+05	2.560103187833027e+05	-8.682035950359406e+00	6.456737274891824e+02	8.365601768038479e+00	1.449031229898288e+03
5.034750000000000e+01	1.466343952062195e+03	2.934384537547794e+01	-2.422931401607903e-07	3.137346110367911e-01	4.483596947236278e+04	2.263216086981308e+05	2.637676338771483e+05	-8.788713207476722e+00	7.601751180263809e+02	8.464370446121627e+00	1.466343952062195e+03
5.103250000000001e+01	1.482397637349790e+03	2.957872353966328e+01	-2.396692169632608e-07	3.154053908876389e-01	4.490069553995380e+04	2.338333992791944e+05	2.712633814732436e+05	-8.890288311726691e+00	8.132970983176330e+02	8.557730330686464e+00	1.482397637349790e+03
5.171750000000001e+01	1.497142402351101e+03	2.979675961680035e+01	-2.373088095122314e-07	3.150993953875800e-01	4.495395052893060e+04	2.410213724161938e+05	2.784427669577634e+05	-8.977939803467246e+00	8.032425656343702e+02	8.641506531179216e+00	1.497142402351101e+03
5.240250000000000e+01	1.511210588521197e+03	3.000720134255275e+01	-2.350996506248426e-07	3.143444861557367e-01	4.500430999536462e+04	2.481742946323461e+05	2.855873394637014e+05	-9.067592216205732e+00	7.776810114712698e+02	8.719877472203050e+00	1.511210588521197e+03
5.308750000000001e+01	1.525074506848881e+03	3.021701625594117e+01	-2.329624421508112e-07	3.142393693614313e-01	4.505853325611212e+04	2.555279545574962e+05	2.929269625182229e+05	-9.159419848051861e+00	7.740025144740669e+02	8.796577862368126e+00	1.525074506848881e+03
5.377250000000001e+01	1.539284691895843e+03	3.043447296465534e+01	-2.307041080908575e-07	3.157905765379362e-01	4.512264334702396e+04	2.633860573158595e+05	3.007595201823537e+05	-9.246338949377154e+00	8.297167390906950e+02	8.873775217891138e+00	1.539284691895843e+03
5.445750000000000e+01	1.554161502881518e+03	3.066442720805023e+01	-2.286017310699331e-07	3.196153466553047e-01	4.520189062823768e+04	2.719513648888356e+05	3.092829922347098e+05	-9.323562331491047e+00	9.711394604225470e+02	8.952346368642797e+00	1.554161502881518e+03
5.514250000000001e+01	1.570017094267364e+03	3.091163108979093e+01	-2.262930839395562e-07	3.263373561825140e-01	4.530248727159164e+04	2.814391219998951e+05	3.187076261254226e+05	-9.396244603806027e+00	1.226853789809833e+03	9.034736897640904e+00	1.570017094267364e+03
5.582750000000001e+01	1.586977284490775e+03	3.117790955541768e+01	-2.238746664958330e-07	3.360240928028118e-01	4.542889397042112e+04	2.919639115010198e+05	3.291453023803945e+05	-9.473323948420463e+00	1.605771223549826e+03	9.118141716440183e+00	1.586977284490775e+03
5.651250000000000e+01	1.604763977673700e+03	3.145871009270671e+01	-2.213933110730684e-07	3.481015379628228e-01	4.558072113621449e+04	3.033865217074364e+05	3.404574036452644e+05	-9.552265637211036e+00	2.091338812509430e+03	9.205732051792243e+00	1.604763977673700e+03
5.719750000000001e+01	1.622833587387940e+03	3.174530133148566e+01	-2.189281843254118e-07	3.614252165352055e-01	4.575249095735027e+04	3.153766738445587e+05	3.523176745895942e+05	-9.635478537666497e+00	2.641656937009598e+03	9.295292380785609e+00	1.622833587387940e+03
5.788250000000001e+01	1.640715060326884e+03	3.203015981910004e+01	-2.165421769874903e-07	3.748982187392735e-01	4.593698170774847e+04	3.276250461368093e+05	3.644225888029203e+05	-9.717709645563355e+00	3.213119591027069e+03	9.386924606975905e+00	1.640715060326884e+03
5.856750000000000e+01	1.658248641190718e+03	3.231075380748936e+01	-2.142525568273948e-07	3.879106930691354e-01	4.612760754540317e+04	3.400144236802378e+05	3.766615095273164e+05	-9.801426280986473e+00	3.779672770319969e+03	9.480840254963514e+00	1.658248641190718e+03
5.925250000000000e+01	1.675154461183955e+03	3.258265250219966e+01	-2.120902995454025e-07	3.989356841140585e-01	4.629790102633373e+04	3.523141395574406e+05	3.888301465657948e+05	-9.891151351150960e+00	4.272213038879708e+03	9.570159071522143e+00	1.675154461183955e+03
5.993750000000001e+01	1.691455792347989e+03	3.284628364764289e+01	-2.100505641244706e-07	4.072645802896037e-01	4.642884813273697e+04	3.645076820568324e+05	4.009317918348008e+05	-9.976588846215298e+00	4.653860304226605e+03	9.656761703706451e+00	1.691455792347989e+03
6.062250000000000e+01	1.707706191914383e+03	3.311059996640167e+01	-2.080517394131904e-07	4.139766227109465e-01	4.652578898328659e+04	3.770019735847944e+05	4.133739648051838e+05	-1.006308041101393e+01	4.969194036172883e+03	9.744464484758334e+00	1.707706191914383e+03
6.130750000000000e+01	1.723974019795317e+03	3.337667260511632e+01	-2.060885140045935e-07	4.204707413439104e-01	4.660805858612306e+04	3.898692510212265e+05	4.262160079582405e+05	-1.015402724919438e+01	5.281885987621433e+03	9.832703290677477e+00	1.723974019795317e+03
6.199250000000001e+01	1.740370375815836e+03	3.364626768689210e+01	-2.041469155804091e-07	4.277958024367797e-01	4.670142659204544e+04	4.032252336939462e+05	4.395564365457153e+05	-1.023995732871868e+01	5.643239820253782e+03	9.921511034373246e+00	1.740370375815836e+03
6.267750000000001e+01	1.756744608349183e+03	3.391686145810119e+01	-2.022441069419010e-07	4.357880283081210e-01	4.681016984090761e+04	4.169542260397956e+05	4.532829416904872e+05	-1.032851965613038e+01	6.047034150313135e+03	1.001004675563655e+01	1.756744608349183e+03
6.336250000000000e+01	1.772568297126104e+03	3.417972220139673e+01	-2.004386771702497e-07	4.443357060719407e-01	4.693421628555304e+04	4.306083853166711e+05	4.669506889920178e+05	-1.040905282680673e+01	6.489179966374099e+03	1.009808887814277e+01	1.772568297126104e+03
6.404750000000000e+01	1.787516654937479e+03	3.442949566690872e+01	-1.987624808555631e-07	4.530943564447061e-01	4.707144715028716e+04	4.438871164224123e+05	4.802594626423611e+05	-1.047832071611252e+01	6.952875698314037e+03	1.018421096350518e+01	1.787516654937479e+03
6.473250000000000e+01	1.801036557290631e+03	3.465697225972528e+01	-1.995320662785759e-07	4.612397881061771e-01	4.721243410289668e+04	4.562587831364642e+05	4.926749322107200e+05	-1.054120317884117e+01	7.394080829112474e+03	1.026213458777636e+01	1.801036557290631e+03
6.541750000000000e+01	1.812061771930963e+03	3.484413001893623e+01	-1.983180438277948e-07	4.676574802971656e-01	4.731951666763866e+04	4.666657688655421e+05	5.031145768579083e+05	-1.059973972513370e+01	7.749617907784270e+03	1.031797792787768e+01	1.812061771930963e+03
6.610250000000001e+01	1.819885638326675e+03	3.497851280944192e+01	-1.974654551217202e-07	4.717681897051567e-01	4.737161933028061e+04	4.743010702758340e+05	5.107563539469783e+05	-1.064251651873255e+01	7.982450850062402e+03	1.036283731477269e+01	1.819885638326675e+03
6.678750000000001e+01	1.824434151492158e+03	3.505781608103360e+01	-1.969731522222674e-07	4.736311679245199e-01	4.738460570109978e+04	4.789028812389660e+05	5.153499482395818e+05	-1.066358672035983e+01	8.090293340250246e+03	1.038571269495927e+01	1.824434151492158e+03
6.747250000000001e+01	1.826104547870774e+03	3.508746683169591e+01	-1.967929745644588e-07	4.741456208568313e-01	4.738798930306137e+04	4.806596920192763e+05	5.171038468887956e+05	-1.066604890549931e+01	8.120716887372870e+03	1.039771875239374e+01	1.826104547870774e+03
6.815750000000001e+01	1.826212442709419e+03	3.508942064923062e+01	-1.967813477976359e-07	4.741186546564666e-01	4.738801996529770e+04	4.807777210068292e+05	5.172218491529013e+05	-1.066591635720163e+01	8.119088402591835e+03	1.039780127771874e+01	1.826212442709419e+03
